Username,Chapter.ID,factId,exam.Q,multiple_choice,reps.study,PC.study,final.alpha,studied,correct.exam
anon-129,_123_1,_2999_1,Q18,TRUE,NA,NA,NA,Not studied,TRUE
anon-129,_122_1,_2991_1,Q18,FALSE,15,0.7333333333333333,0.15039062500000008,Studied,TRUE
anon-129,_112_1,_2744_1,Q2,FALSE,8,1,0.0023437499999999652,Studied,TRUE
anon-129,_113_1,_2771_1,Q2,TRUE,6,1,0.1875,Studied,TRUE
anon-129,_124_1,_3019_1,Q22,FALSE,9,0.6666666666666666,0.16289062500000015,Studied,TRUE
anon-129,_125_1,_3034_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-129,_124_1,_3007_1,Q23,FALSE,9,0.8888888888888888,0.15742187499999996,Studied,TRUE
anon-129,_125_1,_3022_1,Q23,TRUE,NA,NA,NA,Not studied,TRUE
anon-129,_126_1,_3044_1,Q26,FALSE,8,0.875,0.134375,Studied,TRUE
anon-129,_127_1,_3074_1,Q26,TRUE,NA,NA,NA,Not studied,TRUE
anon-129,_128_1,_3104_1,Q30,FALSE,9,0.8888888888888888,0.1011718750000001,Studied,TRUE
anon-129,_129_1,_3126_1,Q30,TRUE,NA,NA,NA,Not studied,TRUE
anon-129,_128_1,_3097_1,Q31,FALSE,12,0.75,0.12578125000000012,Studied,TRUE
anon-129,_129_1,_3118_1,Q31,TRUE,NA,NA,NA,Not studied,TRUE
anon-131,_118_1,_2880_1,Q11,FALSE,8,0.875,0.34921875,Studied,TRUE
anon-131,_119_1,_2904_1,Q11,TRUE,9,0.8888888888888888,0.3511718749999999,Studied,TRUE
anon-131,_120_1,_2926_1,Q15,FALSE,20,0.35,0.26015625,Studied,TRUE
anon-131,_121_1,_2960_1,Q15,TRUE,6,1,0.3984375,Studied,TRUE
anon-131,_120_1,_2929_1,Q16,FALSE,13,0.5384615384615384,0.2300781250000001,Studied,TRUE
anon-131,_121_1,_2963_1,Q16,TRUE,2,1,0.3,Studied,TRUE
anon-131,_123_1,_2999_1,Q18,TRUE,NA,NA,NA,Not studied,FALSE
anon-131,_122_1,_2991_1,Q18,FALSE,8,0.75,0.2500000000000001,Studied,FALSE
anon-131,_112_1,_2744_1,Q2,FALSE,6,0.6666666666666666,0.10156249999999997,Studied,TRUE
anon-131,_113_1,_2771_1,Q2,TRUE,6,1,0.22265624999999997,Studied,TRUE
anon-131,_124_1,_3019_1,Q22,FALSE,3,0.3333333333333333,0.349609375,Studied,TRUE
anon-131,_125_1,_3034_1,Q22,TRUE,2,1,0.3,Studied,TRUE
anon-131,_124_1,_3007_1,Q23,FALSE,4,0.5,0.20078125,Studied,TRUE
anon-131,_125_1,_3022_1,Q23,TRUE,6,1,0.33515625000000004,Studied,TRUE
anon-131,_126_1,_3044_1,Q26,FALSE,17,0.7058823529411765,0.32382812500000024,Studied,FALSE
anon-131,_127_1,_3074_1,Q26,TRUE,NA,NA,NA,Not studied,FALSE
anon-131,_128_1,_3104_1,Q30,FALSE,9,0.2222222222222222,0.43242187499999996,Studied,FALSE
anon-131,_129_1,_3126_1,Q30,TRUE,NA,NA,NA,Not studied,FALSE
anon-131,_128_1,_3097_1,Q31,FALSE,NA,NA,NA,Not studied,FALSE
anon-131,_129_1,_3118_1,Q31,TRUE,NA,NA,NA,Not studied,FALSE
anon-133,_118_1,_2880_1,Q11,FALSE,4,1,0.29999999999999993,Studied,TRUE
anon-133,_119_1,_2904_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-133,_120_1,_2926_1,Q15,FALSE,8,1,0.2500000000000001,Studied,TRUE
anon-133,_121_1,_2960_1,Q15,TRUE,NA,NA,NA,Not studied,TRUE
anon-133,_120_1,_2929_1,Q16,FALSE,5,0.8,0.201171875,Studied,TRUE
anon-133,_121_1,_2963_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-133,_123_1,_2999_1,Q18,TRUE,NA,NA,NA,Not studied,TRUE
anon-133,_122_1,_2991_1,Q18,FALSE,7,1,0.17539062500000002,Studied,TRUE
anon-133,_112_1,_2744_1,Q2,FALSE,7,0.8571428571428571,0.155859375,Studied,TRUE
anon-133,_113_1,_2771_1,Q2,TRUE,3,1,0.250390625,Studied,TRUE
anon-133,_124_1,_3019_1,Q22,FALSE,6,0.8333333333333334,0.3515625,Studied,TRUE
anon-133,_125_1,_3034_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-133,_124_1,_3007_1,Q23,FALSE,5,1,0.15117187499999998,Studied,TRUE
anon-133,_125_1,_3022_1,Q23,TRUE,NA,NA,NA,Not studied,TRUE
anon-133,_126_1,_3044_1,Q26,FALSE,4,0.75,0.20078125,Studied,TRUE
anon-133,_127_1,_3074_1,Q26,TRUE,NA,NA,NA,Not studied,TRUE
anon-133,_128_1,_3104_1,Q30,FALSE,5,0.8,0.15117187499999998,Studied,TRUE
anon-133,_129_1,_3126_1,Q30,TRUE,NA,NA,NA,Not studied,TRUE
anon-133,_128_1,_3097_1,Q31,FALSE,6,0.6666666666666666,0.34921875,Studied,FALSE
anon-133,_129_1,_3118_1,Q31,TRUE,NA,NA,NA,Not studied,FALSE
anon-134,_118_1,_2880_1,Q11,FALSE,14,0.9285714285714286,0.14843750000000006,Studied,TRUE
anon-134,_119_1,_2904_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-134,_120_1,_2926_1,Q15,FALSE,20,0.9,0.2523437500000001,Studied,TRUE
anon-134,_121_1,_2960_1,Q15,TRUE,NA,NA,NA,Not studied,TRUE
anon-134,_120_1,_2929_1,Q16,FALSE,17,0.9411764705882353,0.12695312499999997,Studied,TRUE
anon-134,_121_1,_2963_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-134,_123_1,_2999_1,Q18,TRUE,NA,NA,NA,Not studied,TRUE
anon-134,_122_1,_2991_1,Q18,FALSE,11,0.7272727272727273,0.192578125,Studied,TRUE
anon-134,_112_1,_2744_1,Q2,FALSE,16,0.75,0.08906249999999999,Studied,TRUE
anon-134,_113_1,_2771_1,Q2,TRUE,9,1,0.349609375,Studied,TRUE
anon-134,_124_1,_3019_1,Q22,FALSE,19,0.7894736842105263,0.25273437500000007,Studied,TRUE
anon-134,_125_1,_3034_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-134,_124_1,_3007_1,Q23,FALSE,23,0.9565217391304348,0.19492187500000005,Studied,TRUE
anon-134,_125_1,_3022_1,Q23,TRUE,NA,NA,NA,Not studied,TRUE
anon-134,_126_1,_3044_1,Q26,FALSE,11,0.7272727272727273,0.08320312500000002,Studied,TRUE
anon-134,_127_1,_3074_1,Q26,TRUE,NA,NA,NA,Not studied,TRUE
anon-134,_128_1,_3104_1,Q30,FALSE,17,0.8823529411764706,0.17773437500000014,Studied,TRUE
anon-134,_129_1,_3126_1,Q30,TRUE,NA,NA,NA,Not studied,TRUE
anon-134,_128_1,_3097_1,Q31,FALSE,14,0.9285714285714286,0.184375,Studied,TRUE
anon-134,_129_1,_3118_1,Q31,TRUE,NA,NA,NA,Not studied,TRUE
anon-135,_118_1,_2880_1,Q11,FALSE,NA,NA,NA,Not studied,FALSE
anon-135,_119_1,_2904_1,Q11,TRUE,NA,NA,NA,Not studied,FALSE
anon-135,_120_1,_2926_1,Q15,FALSE,NA,NA,NA,Not studied,FALSE
anon-135,_121_1,_2960_1,Q15,TRUE,NA,NA,NA,Not studied,FALSE
anon-135,_120_1,_2929_1,Q16,FALSE,NA,NA,NA,Not studied,FALSE
anon-135,_121_1,_2963_1,Q16,TRUE,NA,NA,NA,Not studied,FALSE
anon-135,_123_1,_2999_1,Q18,TRUE,NA,NA,NA,Not studied,FALSE
anon-135,_122_1,_2991_1,Q18,FALSE,NA,NA,NA,Not studied,FALSE
anon-135,_112_1,_2744_1,Q2,FALSE,2,1,0.3,Studied,FALSE
anon-135,_113_1,_2771_1,Q2,TRUE,NA,NA,NA,Not studied,FALSE
anon-135,_124_1,_3019_1,Q22,FALSE,NA,NA,NA,Not studied,FALSE
anon-135,_125_1,_3034_1,Q22,TRUE,NA,NA,NA,Not studied,FALSE
anon-135,_124_1,_3007_1,Q23,FALSE,NA,NA,NA,Not studied,FALSE
anon-135,_125_1,_3022_1,Q23,TRUE,NA,NA,NA,Not studied,FALSE
anon-135,_126_1,_3044_1,Q26,FALSE,NA,NA,NA,Not studied,FALSE
anon-135,_127_1,_3074_1,Q26,TRUE,NA,NA,NA,Not studied,FALSE
anon-135,_128_1,_3104_1,Q30,FALSE,NA,NA,NA,Not studied,TRUE
anon-135,_129_1,_3126_1,Q30,TRUE,NA,NA,NA,Not studied,TRUE
anon-135,_128_1,_3097_1,Q31,FALSE,NA,NA,NA,Not studied,FALSE
anon-135,_129_1,_3118_1,Q31,TRUE,NA,NA,NA,Not studied,FALSE
anon-136,_118_1,_2880_1,Q11,FALSE,7,1,0.05195312499999997,Studied,TRUE
anon-136,_119_1,_2904_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-136,_120_1,_2926_1,Q15,FALSE,30,0.8666666666666667,0.23046875000000003,Studied,TRUE
anon-136,_121_1,_2960_1,Q15,TRUE,NA,NA,NA,Not studied,TRUE
anon-136,_120_1,_2929_1,Q16,FALSE,15,0.8666666666666667,0.116796875,Studied,TRUE
anon-136,_121_1,_2963_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-136,_123_1,_2999_1,Q18,TRUE,NA,NA,NA,Not studied,TRUE
anon-136,_122_1,_2991_1,Q18,FALSE,13,0.8461538461538461,0.21367187500000004,Studied,TRUE
anon-136,_112_1,_2744_1,Q2,FALSE,21,0.7619047619047619,0.22382812500000024,Studied,TRUE
anon-136,_113_1,_2771_1,Q2,TRUE,NA,NA,NA,Not studied,TRUE
anon-136,_124_1,_3019_1,Q22,FALSE,11,0.45454545454545453,0.22070312499999997,Studied,TRUE
anon-136,_125_1,_3034_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-136,_124_1,_3007_1,Q23,FALSE,16,0.9375,0.1820312500000001,Studied,TRUE
anon-136,_125_1,_3022_1,Q23,TRUE,NA,NA,NA,Not studied,TRUE
anon-136,_126_1,_3044_1,Q26,FALSE,25,0.6,0.23476562500000014,Studied,TRUE
anon-136,_127_1,_3074_1,Q26,TRUE,NA,NA,NA,Not studied,TRUE
anon-136,_128_1,_3104_1,Q30,FALSE,8,0.625,0.17734375,Studied,TRUE
anon-136,_129_1,_3126_1,Q30,TRUE,NA,NA,NA,Not studied,TRUE
anon-136,_128_1,_3097_1,Q31,FALSE,7,0.42857142857142855,0.18945312499999997,Studied,TRUE
anon-136,_129_1,_3118_1,Q31,TRUE,NA,NA,NA,Not studied,TRUE
anon-137,_118_1,_2880_1,Q11,FALSE,6,1,0.20078125,Studied,TRUE
anon-137,_119_1,_2904_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-137,_120_1,_2926_1,Q15,FALSE,NA,NA,NA,Not studied,TRUE
anon-137,_121_1,_2960_1,Q15,TRUE,NA,NA,NA,Not studied,TRUE
anon-137,_120_1,_2929_1,Q16,FALSE,NA,NA,NA,Not studied,FALSE
anon-137,_121_1,_2963_1,Q16,TRUE,NA,NA,NA,Not studied,FALSE
anon-137,_123_1,_2999_1,Q18,TRUE,NA,NA,NA,Not studied,TRUE
anon-137,_122_1,_2991_1,Q18,FALSE,NA,NA,NA,Not studied,TRUE
anon-137,_112_1,_2744_1,Q2,FALSE,11,0.9090909090909091,0.2761718750000002,Studied,TRUE
anon-137,_113_1,_2771_1,Q2,TRUE,NA,NA,NA,Not studied,TRUE
anon-137,_124_1,_3019_1,Q22,FALSE,NA,NA,NA,Not studied,TRUE
anon-137,_125_1,_3034_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-137,_124_1,_3007_1,Q23,FALSE,NA,NA,NA,Not studied,TRUE
anon-137,_125_1,_3022_1,Q23,TRUE,NA,NA,NA,Not studied,TRUE
anon-137,_126_1,_3044_1,Q26,FALSE,NA,NA,NA,Not studied,FALSE
anon-137,_127_1,_3074_1,Q26,TRUE,NA,NA,NA,Not studied,FALSE
anon-137,_128_1,_3104_1,Q30,FALSE,NA,NA,NA,Not studied,FALSE
anon-137,_129_1,_3126_1,Q30,TRUE,NA,NA,NA,Not studied,FALSE
anon-137,_128_1,_3097_1,Q31,FALSE,NA,NA,NA,Not studied,FALSE
anon-137,_129_1,_3118_1,Q31,TRUE,NA,NA,NA,Not studied,FALSE
anon-138,_118_1,_2880_1,Q11,FALSE,NA,NA,NA,Not studied,TRUE
anon-138,_119_1,_2904_1,Q11,TRUE,2,1,0.3,Studied,TRUE
anon-138,_120_1,_2926_1,Q15,FALSE,NA,NA,NA,Not studied,TRUE
anon-138,_121_1,_2960_1,Q15,TRUE,10,1,0.35390625,Studied,TRUE
anon-138,_120_1,_2929_1,Q16,FALSE,NA,NA,NA,Not studied,TRUE
anon-138,_121_1,_2963_1,Q16,TRUE,7,0.8571428571428571,0.373046875,Studied,TRUE
anon-138,_123_1,_2999_1,Q18,TRUE,NA,NA,NA,Not studied,TRUE
anon-138,_122_1,_2991_1,Q18,FALSE,NA,NA,NA,Not studied,TRUE
anon-138,_112_1,_2744_1,Q2,FALSE,6,0.6666666666666666,0.42656249999999984,Studied,TRUE
anon-138,_113_1,_2771_1,Q2,TRUE,NA,NA,NA,Not studied,TRUE
anon-138,_124_1,_3019_1,Q22,FALSE,NA,NA,NA,Not studied,FALSE
anon-138,_125_1,_3034_1,Q22,TRUE,NA,NA,NA,Not studied,FALSE
anon-138,_124_1,_3007_1,Q23,FALSE,NA,NA,NA,Not studied,TRUE
anon-138,_125_1,_3022_1,Q23,TRUE,NA,NA,NA,Not studied,TRUE
anon-138,_126_1,_3044_1,Q26,FALSE,NA,NA,NA,Not studied,FALSE
anon-138,_127_1,_3074_1,Q26,TRUE,NA,NA,NA,Not studied,FALSE
anon-138,_128_1,_3104_1,Q30,FALSE,NA,NA,NA,Not studied,FALSE
anon-138,_129_1,_3126_1,Q30,TRUE,NA,NA,NA,Not studied,FALSE
anon-138,_128_1,_3097_1,Q31,FALSE,NA,NA,NA,Not studied,FALSE
anon-138,_129_1,_3118_1,Q31,TRUE,NA,NA,NA,Not studied,FALSE
