Username,Chapter.ID,factId,exam.Q,multiple_choice,reps.study,PC.study,final.alpha,studied,correct.exam
anon-074,_72_1,_1869_1,Q19,FALSE,NA,NA,NA,Not studied,TRUE
anon-074,_62_1,_1668_1,Q19,TRUE,NA,NA,NA,Not studied,TRUE
anon-074,_73_1,_1899_1,Q19,TRUE,NA,NA,NA,Not studied,TRUE
anon-074,_63_1,_1685_1,Q22,FALSE,NA,NA,NA,Not studied,TRUE
anon-074,_74_1,_1916_1,Q22,FALSE,NA,NA,NA,Not studied,TRUE
anon-074,_64_1,_1706_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-074,_75_1,_1937_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-074,_65_1,_1743_1,Q25,FALSE,6,1,0.22421875000000002,Studied,TRUE
anon-074,_76_1,_1974_1,Q25,FALSE,NA,NA,NA,Not studied,TRUE
anon-074,_77_1,_2003_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-074,_66_1,_1772_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-074,_48_1,_1346_1,Q3,FALSE,11,0.8181818181818182,0.23710937500000004,Studied,TRUE
anon-074,_46_1,_1306_1,Q3,FALSE,NA,NA,NA,Not studied,TRUE
anon-074,_37_1,_1101_1,Q3,TRUE,NA,NA,NA,Not studied,TRUE
anon-074,_43_1,_1231_1,Q3,TRUE,NA,NA,NA,Not studied,TRUE
anon-074,_44_1,_1250_1,Q5,FALSE,6,1,0.29999999999999993,Studied,TRUE
anon-074,_38_1,_1120_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-074,_40_1,_1170_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-074,_39_1,_1145_1,Q5,TRUE,NA,NA,NA,Not studied,TRUE
anon-074,_45_1,_1275_1,Q5,TRUE,NA,NA,NA,Not studied,TRUE
anon-074,_49_1,_1365_1,Q8,FALSE,7,1,0.201171875,Studied,TRUE
anon-074,_51_1,_1413_1,Q8,FALSE,NA,NA,NA,Not studied,TRUE
anon-074,_50_1,_1389_1,Q8,TRUE,NA,NA,NA,Not studied,TRUE
anon-074,_52_1,_1437_1,Q8,TRUE,NA,NA,NA,Not studied,TRUE
anon-075,_41_1,_1181_1,Q1,TRUE,NA,NA,NA,Not studied,TRUE
anon-075,_42_1,_1196_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-075,_47_1,_1311_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-075,_34_1,_1036_1,Q1,FALSE,8,1,0.0023437499999999652,Studied,TRUE
anon-075,_35_1,_1051_1,Q1,TRUE,1,1,0.3,Studied,TRUE
anon-075,_55_1,_1529_1,Q11,FALSE,NA,NA,NA,Not studied,TRUE
anon-075,_53_1,_1469_1,Q11,FALSE,9,0.7777777777777778,0.09414062499999995,Studied,TRUE
anon-075,_56_1,_1559_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-075,_54_1,_1499_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-075,_57_1,_1570_1,Q13,FALSE,NA,NA,NA,Not studied,TRUE
anon-075,_67_1,_1786_1,Q13,FALSE,19,0.7894736842105263,0.11289062500000005,Studied,TRUE
anon-075,_58_1,_1583_1,Q13,TRUE,NA,NA,NA,Not studied,TRUE
anon-075,_68_1,_1799_1,Q13,TRUE,NA,NA,NA,Not studied,TRUE
anon-075,_59_1,_1597_1,Q16,FALSE,NA,NA,NA,Not studied,TRUE
anon-075,_70_1,_1828_1,Q16,FALSE,12,0.9166666666666666,0.12499999999999994,Studied,TRUE
anon-075,_60_1,_1612_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-075,_71_1,_1843_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-075,_61_1,_1638_1,Q19,FALSE,NA,NA,NA,Not studied,TRUE
anon-075,_72_1,_1869_1,Q19,FALSE,7,1,0.101953125,Studied,TRUE
anon-075,_62_1,_1668_1,Q19,TRUE,NA,NA,NA,Not studied,TRUE
anon-075,_73_1,_1899_1,Q19,TRUE,NA,NA,NA,Not studied,TRUE
anon-075,_63_1,_1685_1,Q22,FALSE,NA,NA,NA,Not studied,TRUE
anon-075,_74_1,_1916_1,Q22,FALSE,16,0.875,0.18203125,Studied,TRUE
anon-075,_64_1,_1706_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-075,_75_1,_1937_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-075,_65_1,_1743_1,Q25,FALSE,NA,NA,NA,Not studied,TRUE
anon-075,_76_1,_1974_1,Q25,FALSE,8,1,0.10234374999999998,Studied,TRUE
anon-075,_77_1,_2003_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-075,_66_1,_1772_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-075,_48_1,_1346_1,Q3,FALSE,NA,NA,NA,Not studied,TRUE
anon-075,_46_1,_1306_1,Q3,FALSE,24,0.6666666666666666,0.25703125000000004,Studied,TRUE
anon-075,_37_1,_1101_1,Q3,TRUE,3,1,0.250390625,Studied,TRUE
anon-075,_43_1,_1231_1,Q3,TRUE,NA,NA,NA,Not studied,TRUE
anon-075,_44_1,_1250_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-075,_38_1,_1120_1,Q5,FALSE,25,0.72,0.023828125000000096,Studied,TRUE
anon-075,_40_1,_1170_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-075,_39_1,_1145_1,Q5,TRUE,NA,NA,NA,Not studied,TRUE
anon-075,_45_1,_1275_1,Q5,TRUE,NA,NA,NA,Not studied,TRUE
anon-075,_49_1,_1365_1,Q8,FALSE,NA,NA,NA,Not studied,TRUE
anon-075,_51_1,_1413_1,Q8,FALSE,10,0.9,0.07890624999999998,Studied,TRUE
anon-075,_50_1,_1389_1,Q8,TRUE,NA,NA,NA,Not studied,TRUE
anon-075,_52_1,_1437_1,Q8,TRUE,NA,NA,NA,Not studied,TRUE
anon-076,_41_1,_1181_1,Q1,TRUE,9,1,0.36601562500000007,Studied,TRUE
anon-076,_42_1,_1196_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-076,_47_1,_1311_1,Q1,FALSE,7,1,0.05195312499999997,Studied,TRUE
anon-076,_34_1,_1036_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-076,_35_1,_1051_1,Q1,TRUE,NA,NA,NA,Not studied,TRUE
anon-076,_55_1,_1529_1,Q11,FALSE,8,1,0.24062500000000006,Studied,TRUE
anon-076,_53_1,_1469_1,Q11,FALSE,NA,NA,NA,Not studied,TRUE
anon-076,_56_1,_1559_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-076,_54_1,_1499_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-076,_57_1,_1570_1,Q13,FALSE,6,0.8333333333333334,0.15156249999999996,Studied,TRUE
anon-076,_67_1,_1786_1,Q13,FALSE,NA,NA,NA,Not studied,TRUE
anon-076,_58_1,_1583_1,Q13,TRUE,NA,NA,NA,Not studied,TRUE
anon-076,_68_1,_1799_1,Q13,TRUE,NA,NA,NA,Not studied,TRUE
anon-076,_59_1,_1597_1,Q16,FALSE,9,1,0.18632812500000015,Studied,TRUE
anon-076,_70_1,_1828_1,Q16,FALSE,NA,NA,NA,Not studied,TRUE
anon-076,_60_1,_1612_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-076,_71_1,_1843_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-076,_61_1,_1638_1,Q19,FALSE,6,1,0.20156249999999998,Studied,TRUE
anon-076,_72_1,_1869_1,Q19,FALSE,NA,NA,NA,Not studied,TRUE
anon-076,_62_1,_1668_1,Q19,TRUE,NA,NA,NA,Not studied,TRUE
anon-076,_73_1,_1899_1,Q19,TRUE,NA,NA,NA,Not studied,TRUE
anon-076,_63_1,_1685_1,Q22,FALSE,8,0.625,0.25078125000000007,Studied,TRUE
anon-076,_74_1,_1916_1,Q22,FALSE,NA,NA,NA,Not studied,TRUE
anon-076,_64_1,_1706_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-076,_75_1,_1937_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-076,_65_1,_1743_1,Q25,FALSE,6,1,0.17031249999999995,Studied,TRUE
anon-076,_76_1,_1974_1,Q25,FALSE,NA,NA,NA,Not studied,TRUE
anon-076,_77_1,_2003_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-076,_66_1,_1772_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-076,_48_1,_1346_1,Q3,FALSE,12,0.5833333333333334,0.23984375000000002,Studied,TRUE
anon-076,_46_1,_1306_1,Q3,FALSE,NA,NA,NA,Not studied,TRUE
anon-076,_37_1,_1101_1,Q3,TRUE,NA,NA,NA,Not studied,TRUE
anon-076,_43_1,_1231_1,Q3,TRUE,NA,NA,NA,Not studied,TRUE
anon-076,_44_1,_1250_1,Q5,FALSE,13,0.7692307692307693,0.19492187500000013,Studied,TRUE
anon-076,_38_1,_1120_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-076,_40_1,_1170_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-076,_39_1,_1145_1,Q5,TRUE,NA,NA,NA,Not studied,TRUE
anon-076,_45_1,_1275_1,Q5,TRUE,NA,NA,NA,Not studied,TRUE
anon-076,_49_1,_1365_1,Q8,FALSE,7,0.8571428571428571,0.15117187499999998,Studied,TRUE
anon-076,_51_1,_1413_1,Q8,FALSE,NA,NA,NA,Not studied,TRUE
anon-076,_50_1,_1389_1,Q8,TRUE,NA,NA,NA,Not studied,TRUE
anon-076,_52_1,_1437_1,Q8,TRUE,NA,NA,NA,Not studied,TRUE
anon-077,_41_1,_1181_1,Q1,TRUE,NA,NA,NA,Not studied,TRUE
anon-077,_42_1,_1196_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-077,_47_1,_1311_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-077,_34_1,_1036_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-077,_35_1,_1051_1,Q1,TRUE,3,1,0.312109375,Studied,TRUE
anon-077,_55_1,_1529_1,Q11,FALSE,NA,NA,NA,Not studied,FALSE
anon-077,_53_1,_1469_1,Q11,FALSE,NA,NA,NA,Not studied,FALSE
anon-077,_56_1,_1559_1,Q11,TRUE,NA,NA,NA,Not studied,FALSE
anon-077,_54_1,_1499_1,Q11,TRUE,NA,NA,NA,Not studied,FALSE
anon-077,_57_1,_1570_1,Q13,FALSE,NA,NA,NA,Not studied,TRUE
anon-077,_67_1,_1786_1,Q13,FALSE,NA,NA,NA,Not studied,TRUE
anon-077,_58_1,_1583_1,Q13,TRUE,NA,NA,NA,Not studied,TRUE
anon-077,_68_1,_1799_1,Q13,TRUE,NA,NA,NA,Not studied,TRUE
anon-077,_59_1,_1597_1,Q16,FALSE,NA,NA,NA,Not studied,FALSE
anon-077,_70_1,_1828_1,Q16,FALSE,NA,NA,NA,Not studied,FALSE
anon-077,_60_1,_1612_1,Q16,TRUE,NA,NA,NA,Not studied,FALSE
anon-077,_71_1,_1843_1,Q16,TRUE,NA,NA,NA,Not studied,FALSE
anon-077,_61_1,_1638_1,Q19,FALSE,NA,NA,NA,Not studied,TRUE
anon-077,_72_1,_1869_1,Q19,FALSE,NA,NA,NA,Not studied,TRUE
anon-077,_62_1,_1668_1,Q19,TRUE,NA,NA,NA,Not studied,TRUE
anon-077,_73_1,_1899_1,Q19,TRUE,NA,NA,NA,Not studied,TRUE
anon-077,_63_1,_1685_1,Q22,FALSE,NA,NA,NA,Not studied,TRUE
anon-077,_74_1,_1916_1,Q22,FALSE,NA,NA,NA,Not studied,TRUE
anon-077,_64_1,_1706_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-077,_75_1,_1937_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-077,_65_1,_1743_1,Q25,FALSE,NA,NA,NA,Not studied,TRUE
anon-077,_76_1,_1974_1,Q25,FALSE,NA,NA,NA,Not studied,TRUE
anon-077,_77_1,_2003_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-077,_66_1,_1772_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-077,_48_1,_1346_1,Q3,FALSE,NA,NA,NA,Not studied,TRUE
anon-077,_46_1,_1306_1,Q3,FALSE,NA,NA,NA,Not studied,TRUE
anon-077,_37_1,_1101_1,Q3,TRUE,NA,NA,NA,Not studied,TRUE
anon-077,_43_1,_1231_1,Q3,TRUE,NA,NA,NA,Not studied,TRUE
anon-077,_44_1,_1250_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-077,_38_1,_1120_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-077,_40_1,_1170_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-077,_39_1,_1145_1,Q5,TRUE,NA,NA,NA,Not studied,TRUE
anon-077,_45_1,_1275_1,Q5,TRUE,NA,NA,NA,Not studied,TRUE
anon-077,_49_1,_1365_1,Q8,FALSE,NA,NA,NA,Not studied,TRUE
anon-077,_51_1,_1413_1,Q8,FALSE,NA,NA,NA,Not studied,TRUE
anon-077,_50_1,_1389_1,Q8,TRUE,NA,NA,NA,Not studied,TRUE
anon-077,_52_1,_1437_1,Q8,TRUE,NA,NA,NA,Not studied,TRUE
anon-078,_41_1,_1181_1,Q1,TRUE,NA,NA,NA,Not studied,TRUE
anon-078,_42_1,_1196_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-078,_47_1,_1311_1,Q1,FALSE,8,0.875,0.18359375000000003,Studied,TRUE
anon-078,_34_1,_1036_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-078,_35_1,_1051_1,Q1,TRUE,NA,NA,NA,Not studied,TRUE
anon-078,_55_1,_1529_1,Q11,FALSE,NA,NA,NA,Not studied,FALSE
anon-078,_53_1,_1469_1,Q11,FALSE,NA,NA,NA,Not studied,FALSE
anon-078,_56_1,_1559_1,Q11,TRUE,3,1,0.250390625,Studied,FALSE
anon-078,_54_1,_1499_1,Q11,TRUE,NA,NA,NA,Not studied,FALSE
anon-078,_57_1,_1570_1,Q13,FALSE,NA,NA,NA,Not studied,TRUE
anon-078,_67_1,_1786_1,Q13,FALSE,NA,NA,NA,Not studied,TRUE
anon-078,_58_1,_1583_1,Q13,TRUE,4,1,0.25312499999999993,Studied,TRUE
anon-078,_68_1,_1799_1,Q13,TRUE,NA,NA,NA,Not studied,TRUE
anon-078,_59_1,_1597_1,Q16,FALSE,NA,NA,NA,Not studied,TRUE
anon-078,_70_1,_1828_1,Q16,FALSE,NA,NA,NA,Not studied,TRUE
anon-078,_60_1,_1612_1,Q16,TRUE,5,1,0.2503906250000001,Studied,TRUE
anon-078,_71_1,_1843_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-078,_61_1,_1638_1,Q19,FALSE,NA,NA,NA,Not studied,FALSE
anon-078,_72_1,_1869_1,Q19,FALSE,NA,NA,NA,Not studied,FALSE
anon-078,_62_1,_1668_1,Q19,TRUE,NA,NA,NA,Not studied,FALSE
anon-078,_73_1,_1899_1,Q19,TRUE,NA,NA,NA,Not studied,FALSE
anon-078,_63_1,_1685_1,Q22,FALSE,NA,NA,NA,Not studied,FALSE
anon-078,_74_1,_1916_1,Q22,FALSE,NA,NA,NA,Not studied,FALSE
anon-078,_64_1,_1706_1,Q22,TRUE,5,1,0.318359375,Studied,FALSE
anon-078,_75_1,_1937_1,Q22,TRUE,NA,NA,NA,Not studied,FALSE
anon-078,_65_1,_1743_1,Q25,FALSE,NA,NA,NA,Not studied,TRUE
anon-078,_76_1,_1974_1,Q25,FALSE,NA,NA,NA,Not studied,TRUE
anon-078,_77_1,_2003_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-078,_66_1,_1772_1,Q25,TRUE,5,1,0.2753906249999999,Studied,TRUE
anon-078,_48_1,_1346_1,Q3,FALSE,7,0.8571428571428571,0.312890625,Studied,TRUE
anon-078,_46_1,_1306_1,Q3,FALSE,NA,NA,NA,Not studied,TRUE
anon-078,_37_1,_1101_1,Q3,TRUE,NA,NA,NA,Not studied,TRUE
anon-078,_43_1,_1231_1,Q3,TRUE,NA,NA,NA,Not studied,TRUE
anon-078,_44_1,_1250_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-078,_38_1,_1120_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-078,_40_1,_1170_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-078,_39_1,_1145_1,Q5,TRUE,NA,NA,NA,Not studied,TRUE
anon-078,_45_1,_1275_1,Q5,TRUE,5,1,0.3246093750000001,Studied,TRUE
anon-078,_49_1,_1365_1,Q8,FALSE,NA,NA,NA,Not studied,TRUE
anon-078,_51_1,_1413_1,Q8,FALSE,NA,NA,NA,Not studied,TRUE
anon-078,_50_1,_1389_1,Q8,TRUE,5,1,0.349609375,Studied,TRUE
anon-078,_52_1,_1437_1,Q8,TRUE,NA,NA,NA,Not studied,TRUE
anon-079,_41_1,_1181_1,Q1,TRUE,4,1,0.30000000000000004,Studied,TRUE
anon-079,_42_1,_1196_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-079,_47_1,_1311_1,Q1,FALSE,6,1,0.13828125,Studied,TRUE
anon-079,_34_1,_1036_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-079,_35_1,_1051_1,Q1,TRUE,NA,NA,NA,Not studied,TRUE
anon-079,_55_1,_1529_1,Q11,FALSE,9,0.8888888888888888,0.17382812500000008,Studied,TRUE
anon-079,_53_1,_1469_1,Q11,FALSE,NA,NA,NA,Not studied,TRUE
anon-079,_56_1,_1559_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-079,_54_1,_1499_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-079,_57_1,_1570_1,Q13,FALSE,15,0.8666666666666667,0.29960937499999996,Studied,TRUE
anon-079,_67_1,_1786_1,Q13,FALSE,NA,NA,NA,Not studied,TRUE
anon-079,_58_1,_1583_1,Q13,TRUE,NA,NA,NA,Not studied,TRUE
anon-079,_68_1,_1799_1,Q13,TRUE,NA,NA,NA,Not studied,TRUE
anon-079,_59_1,_1597_1,Q16,FALSE,10,0.9,0.21562499999999996,Studied,TRUE
anon-079,_70_1,_1828_1,Q16,FALSE,NA,NA,NA,Not studied,TRUE
anon-079,_60_1,_1612_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-079,_71_1,_1843_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-079,_61_1,_1638_1,Q19,FALSE,NA,NA,NA,Not studied,FALSE
anon-079,_72_1,_1869_1,Q19,FALSE,NA,NA,NA,Not studied,FALSE
anon-079,_62_1,_1668_1,Q19,TRUE,NA,NA,NA,Not studied,FALSE
anon-079,_73_1,_1899_1,Q19,TRUE,NA,NA,NA,Not studied,FALSE
anon-079,_63_1,_1685_1,Q22,FALSE,8,0.625,0.2578125,Studied,TRUE
anon-079,_74_1,_1916_1,Q22,FALSE,NA,NA,NA,Not studied,TRUE
anon-079,_64_1,_1706_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-079,_75_1,_1937_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-079,_65_1,_1743_1,Q25,FALSE,5,1,0.15117187499999998,Studied,TRUE
anon-079,_76_1,_1974_1,Q25,FALSE,NA,NA,NA,Not studied,TRUE
anon-079,_77_1,_2003_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-079,_66_1,_1772_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-079,_48_1,_1346_1,Q3,FALSE,9,0.6666666666666666,0.22539062500000007,Studied,TRUE
anon-079,_46_1,_1306_1,Q3,FALSE,NA,NA,NA,Not studied,TRUE
anon-079,_37_1,_1101_1,Q3,TRUE,NA,NA,NA,Not studied,TRUE
anon-079,_43_1,_1231_1,Q3,TRUE,NA,NA,NA,Not studied,TRUE
anon-079,_44_1,_1250_1,Q5,FALSE,9,0.5555555555555556,0.22070312499999997,Studied,TRUE
anon-079,_38_1,_1120_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-079,_40_1,_1170_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-079,_39_1,_1145_1,Q5,TRUE,NA,NA,NA,Not studied,TRUE
anon-079,_45_1,_1275_1,Q5,TRUE,NA,NA,NA,Not studied,TRUE
anon-079,_49_1,_1365_1,Q8,FALSE,6,1,0.13749999999999998,Studied,TRUE
anon-079,_51_1,_1413_1,Q8,FALSE,NA,NA,NA,Not studied,TRUE
anon-079,_50_1,_1389_1,Q8,TRUE,NA,NA,NA,Not studied,TRUE
anon-079,_52_1,_1437_1,Q8,TRUE,NA,NA,NA,Not studied,TRUE
anon-080,_41_1,_1181_1,Q1,TRUE,NA,NA,NA,Not studied,TRUE
anon-080,_42_1,_1196_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-080,_47_1,_1311_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-080,_34_1,_1036_1,Q1,FALSE,9,1,0.05195312499999997,Studied,TRUE
anon-080,_35_1,_1051_1,Q1,TRUE,2,1,0.3,Studied,TRUE
anon-080,_55_1,_1529_1,Q11,FALSE,NA,NA,NA,Not studied,TRUE
anon-080,_53_1,_1469_1,Q11,FALSE,20,0.8,0.4460937500000002,Studied,TRUE
anon-080,_56_1,_1559_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-080,_54_1,_1499_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-080,_57_1,_1570_1,Q13,FALSE,NA,NA,NA,Not studied,TRUE
anon-080,_67_1,_1786_1,Q13,FALSE,5,1,0.348046875,Studied,TRUE
anon-080,_58_1,_1583_1,Q13,TRUE,NA,NA,NA,Not studied,TRUE
anon-080,_68_1,_1799_1,Q13,TRUE,9,1,0.5105468750000001,Studied,TRUE
anon-080,_59_1,_1597_1,Q16,FALSE,NA,NA,NA,Not studied,TRUE
anon-080,_70_1,_1828_1,Q16,FALSE,4,1,0.22500000000000006,Studied,TRUE
anon-080,_60_1,_1612_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-080,_71_1,_1843_1,Q16,TRUE,4,1,0.275,Studied,TRUE
anon-080,_61_1,_1638_1,Q19,FALSE,NA,NA,NA,Not studied,FALSE
anon-080,_72_1,_1869_1,Q19,FALSE,8,1,0.3148437500000001,Studied,FALSE
anon-080,_62_1,_1668_1,Q19,TRUE,NA,NA,NA,Not studied,FALSE
anon-080,_73_1,_1899_1,Q19,TRUE,NA,NA,NA,Not studied,FALSE
anon-080,_63_1,_1685_1,Q22,FALSE,NA,NA,NA,Not studied,TRUE
anon-080,_74_1,_1916_1,Q22,FALSE,8,0.875,0.275,Studied,TRUE
anon-080,_64_1,_1706_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-080,_75_1,_1937_1,Q22,TRUE,12,1,0.46015624999999993,Studied,TRUE
anon-080,_65_1,_1743_1,Q25,FALSE,NA,NA,NA,Not studied,TRUE
anon-080,_76_1,_1974_1,Q25,FALSE,NA,NA,NA,Not studied,TRUE
anon-080,_77_1,_2003_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-080,_66_1,_1772_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-080,_48_1,_1346_1,Q3,FALSE,NA,NA,NA,Not studied,TRUE
anon-080,_46_1,_1306_1,Q3,FALSE,12,0.75,0.21640625,Studied,TRUE
anon-080,_37_1,_1101_1,Q3,TRUE,NA,NA,NA,Not studied,TRUE
anon-080,_43_1,_1231_1,Q3,TRUE,NA,NA,NA,Not studied,TRUE
anon-080,_44_1,_1250_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-080,_38_1,_1120_1,Q5,FALSE,8,0.75,0.20390624999999996,Studied,TRUE
anon-080,_40_1,_1170_1,Q5,FALSE,NA,NA,NA,Not studied,TRUE
anon-080,_39_1,_1145_1,Q5,TRUE,NA,NA,NA,Not studied,TRUE
anon-080,_45_1,_1275_1,Q5,TRUE,NA,NA,NA,Not studied,TRUE
anon-080,_49_1,_1365_1,Q8,FALSE,NA,NA,NA,Not studied,FALSE
anon-080,_51_1,_1413_1,Q8,FALSE,5,0.6,0.175390625,Studied,FALSE
anon-080,_50_1,_1389_1,Q8,TRUE,NA,NA,NA,Not studied,FALSE
anon-080,_52_1,_1437_1,Q8,TRUE,NA,NA,NA,Not studied,FALSE
anon-081,_41_1,_1181_1,Q1,TRUE,3,1,0.250390625,Studied,TRUE
anon-081,_42_1,_1196_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-081,_47_1,_1311_1,Q1,FALSE,6,1,0.10156249999999997,Studied,TRUE
anon-081,_34_1,_1036_1,Q1,FALSE,NA,NA,NA,Not studied,TRUE
anon-081,_35_1,_1051_1,Q1,TRUE,NA,NA,NA,Not studied,TRUE
anon-081,_55_1,_1529_1,Q11,FALSE,7,1,0.15742187500000002,Studied,TRUE
anon-081,_53_1,_1469_1,Q11,FALSE,NA,NA,NA,Not studied,TRUE
anon-081,_56_1,_1559_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-081,_54_1,_1499_1,Q11,TRUE,NA,NA,NA,Not studied,TRUE
anon-081,_57_1,_1570_1,Q13,FALSE,29,0.8620689655172413,0.5152343749999999,Studied,TRUE
anon-081,_67_1,_1786_1,Q13,FALSE,NA,NA,NA,Not studied,TRUE
anon-081,_58_1,_1583_1,Q13,TRUE,NA,NA,NA,Not studied,TRUE
anon-081,_68_1,_1799_1,Q13,TRUE,NA,NA,NA,Not studied,TRUE
anon-081,_59_1,_1597_1,Q16,FALSE,10,0.8,0.29999999999999993,Studied,TRUE
anon-081,_70_1,_1828_1,Q16,FALSE,NA,NA,NA,Not studied,TRUE
anon-081,_60_1,_1612_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-081,_71_1,_1843_1,Q16,TRUE,NA,NA,NA,Not studied,TRUE
anon-081,_61_1,_1638_1,Q19,FALSE,NA,NA,NA,Not studied,TRUE
anon-081,_72_1,_1869_1,Q19,FALSE,NA,NA,NA,Not studied,TRUE
anon-081,_62_1,_1668_1,Q19,TRUE,NA,NA,NA,Not studied,TRUE
anon-081,_73_1,_1899_1,Q19,TRUE,NA,NA,NA,Not studied,TRUE
anon-081,_63_1,_1685_1,Q22,FALSE,NA,NA,NA,Not studied,TRUE
anon-081,_74_1,_1916_1,Q22,FALSE,NA,NA,NA,Not studied,TRUE
anon-081,_64_1,_1706_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-081,_75_1,_1937_1,Q22,TRUE,NA,NA,NA,Not studied,TRUE
anon-081,_65_1,_1743_1,Q25,FALSE,NA,NA,NA,Not studied,TRUE
anon-081,_76_1,_1974_1,Q25,FALSE,NA,NA,NA,Not studied,TRUE
anon-081,_77_1,_2003_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-081,_66_1,_1772_1,Q25,TRUE,NA,NA,NA,Not studied,TRUE
anon-081,_48_1,_1346_1,Q3,FALSE,7,1,0.20195312500000007,Studied,TRUE
anon-081,_46_1,_1306_1,Q3,FALSE,NA,NA,NA,Not studied,TRUE
anon-081,_37_1,_1101_1,Q3,TRUE,NA,NA,NA,Not studied,TRUE
anon-081,_43_1,_1231_1,Q3,TRUE,NA,NA,NA,Not studied,TRUE
anon-081,_44_1,_1250_1,Q5,FALSE,37,0.8378378378378378,0.5433593750000001,Studied,TRUE
